policy,bw_mbit,obj_label,client,iteration,obj_bytes,rtt_nominal_ms,n_conn,n_iterations,fct_ms_mean,fct_ms_median,fct_ms_std,fct_ms_p95,goodput_mbps_mean,goodput_mbps_median,goodput_mbps_std,goodput_mbps_p95,trasferimento_ms_mean,trasferimento_ms_median,trasferimento_ms_std,trasferimento_ms_p95,retrans_mean,retrans_median,retrans_std,retrans_p95,srtt_ms_mean,srtt_ms_median,srtt_ms_std,srtt_ms_p95,iw_applied_mean,iw_applied_median,iw_applied_std,iw_applied_p95,max_cwnd_mean,max_cwnd_median,max_cwnd_std,max_cwnd_p95,retrans_flow_pct,penalties_total
lossaware-disc,20,10K,h3,4,10240,22.0,15,1,57.5217,58.28,2.7001,60.8109,1.4271,1.4056,0.0678,1.5277,31.2607,31.535,1.6104,33.0727,0.0,0,0.0,0.0,26.3691,26.322,1.0789,28.003,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
lossaware-disc,20,10K,h3,5,10240,22.0,15,1,58.1943,58.82,1.9552,60.0011,1.4092,1.3927,0.0494,1.5071,31.7514,31.981,1.4132,33.2261,0.0,0,0.0,0.0,26.8099,26.714,0.9252,27.9318,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
lossaware-disc,20,10K,h3,6,10240,22.0,15,1,58.4087,58.86,2.1794,61.1949,1.4044,1.3918,0.0534,1.5029,31.3414,31.511,1.8522,33.2982,0.0,0,0.0,0.0,26.8754,26.601,0.9108,28.3843,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
lossaware-disc,20,10K,h3,7,10240,22.0,15,1,58.2651,58.628,1.8708,60.2706,1.4074,1.3973,0.0465,1.4911,31.4221,31.72,1.2307,32.3872,0.0,0,0.0,0.0,26.3921,26.419,0.5929,27.1786,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
lossaware-disc,20,10K,h3,8,10240,22.0,15,1,57.9823,58.349,1.8027,60.1635,1.4141,1.404,0.0447,1.4885,31.6761,31.788,1.5887,33.2179,0.0,0,0.0,0.0,26.5385,26.474,1.021,27.9144,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
lossaware-disc,20,10K,h3,9,10240,22.0,15,1,57.8525,58.879,2.9468,60.6297,1.4197,1.3913,0.0768,1.5831,31.0744,31.835,2.0491,33.3099,0.0,0,0.0,0.0,26.8251,26.479,1.0262,28.3653,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
lossaware-disc,20,10K,h3,10,10240,22.0,15,1,58.0333,58.404,2.7918,61.5553,1.4147,1.4026,0.0691,1.5266,30.5618,31.177,2.2023,33.2384,0.0,0,0.0,0.0,26.634,27.307,1.4939,28.45,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
lossaware-disc,20,10K,h4,1,10240,52.0,15,1,127.8824,127.455,3.3408,133.0757,0.641,0.6427,0.0164,0.663,64.7932,65.436,2.3275,67.3035,0.0,0,0.0,0.0,61.4323,61.375,2.9224,65.5731,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
lossaware-disc,20,10K,h4,2,10240,52.0,15,1,126.7337,127.367,5.7539,134.2972,0.6477,0.6432,0.0302,0.6862,62.9043,63.242,4.3274,69.2605,0.0,0,0.0,0.0,61.7658,61.538,3.4933,66.4082,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
lossaware-disc,20,10K,h4,3,10240,52.0,15,1,130.7453,132.305,4.7268,136.8456,0.6273,0.6192,0.0231,0.6662,65.9662,66.564,3.3367,70.1441,0.0,0,0.0,0.0,61.7938,62.688,3.6368,66.3784,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
lossaware-disc,20,10K,h4,4,10240,52.0,15,1,130.3423,129.322,6.2584,139.5247,0.6298,0.6335,0.0301,0.6676,65.8942,68.457,5.2694,71.7371,0.0,0,0.0,0.0,62.2553,62.325,3.2463,66.357,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
lossaware-disc,20,10K,h4,5,10240,52.0,15,1,131.6906,130.843,4.0923,139.1274,0.6226,0.6261,0.019,0.6442,67.2497,66.679,3.0341,72.5489,0.0,0,0.0,0.0,61.7547,61.196,2.6786,65.4424,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
lossaware-disc,20,10K,h4,6,10240,52.0,15,1,128.708,128.898,4.4278,136.0465,0.6372,0.6355,0.0216,0.6648,64.7913,65.04,4.4143,71.2419,0.0,0,0.0,0.0,61.6069,61.677,3.1343,65.2219,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
lossaware-disc,20,10K,h4,7,10240,52.0,15,1,130.3196,131.357,4.4264,137.5786,0.6293,0.6236,0.0212,0.6599,64.8061,64.038,2.6996,68.8772,0.0,0,0.0,0.0,63.2482,63.14,2.3142,66.8396,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
lossaware-disc,20,10K,h4,8,10240,52.0,15,1,125.5179,127.116,5.6234,132.1451,0.6539,0.6445,0.0296,0.7013,63.4943,62.832,4.0018,69.111,0.0,0,0.0,0.0,60.5403,60.523,3.0365,64.4372,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
lossaware-disc,20,10K,h4,9,10240,52.0,15,1,127.1961,124.877,5.2022,135.1205,0.645,0.656,0.0253,0.6683,64.1497,63.657,4.2109,72.4916,0.0,0,0.0,0.0,61.8659,60.472,3.3176,67.3342,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
lossaware-disc,20,10K,h4,10,10240,52.0,15,1,127.648,125.21,7.2636,137.65,0.6437,0.6543,0.0373,0.696,64.2853,63.586,3.9531,69.9974,0.0,0,0.0,0.0,60.9533,60.744,3.5371,67.0314,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,20,10K,h2,1,10240,6.0,15,1,17.0138,16.957,0.1761,17.3196,4.8154,4.831,0.0496,4.8688,10.5165,10.474,0.1511,10.7654,0.0,0,0.0,0.0,7.1862,7.187,0.0581,7.2749,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,20,10K,h2,2,10240,6.0,15,1,17.2834,17.169,0.3377,17.8202,4.7415,4.7714,0.0901,4.8348,10.67,10.561,0.2675,11.1526,0.0,0,0.0,0.0,7.2584,7.221,0.098,7.4105,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,20,10K,h2,3,10240,6.0,15,1,17.2601,17.315,0.342,17.7117,4.748,4.7312,0.0948,4.9091,10.7197,10.709,0.2247,11.0796,0.0,0,0.0,0.0,7.2741,7.241,0.1396,7.5059,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,20,10K,h2,4,10240,6.0,15,1,17.275,17.223,0.261,17.6801,4.7431,4.7564,0.0707,4.8402,10.6611,10.62,0.2285,10.9835,0.0,0,0.0,0.0,7.2659,7.26,0.0824,7.4048,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,20,10K,h2,5,10240,6.0,15,1,17.2163,17.224,0.1311,17.3853,4.7585,4.7562,0.0364,4.8169,10.6028,10.597,0.1614,10.8447,0.0,0,0.0,0.0,7.2474,7.223,0.1021,7.4245,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,20,10K,h2,6,10240,6.0,15,1,17.4013,17.244,0.4569,18.191,4.7106,4.7506,0.1172,4.8097,10.7163,10.531,0.45,11.5361,0.0,0,0.0,0.0,7.3294,7.283,0.1264,7.5555,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,20,10K,h2,7,10240,6.0,15,1,17.2811,17.249,0.232,17.6423,4.7412,4.7493,0.063,4.816,10.6786,10.663,0.1862,10.9371,0.0,0,0.0,0.0,7.2159,7.209,0.0412,7.2812,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,20,10K,h2,8,10240,6.0,15,1,17.3313,17.277,0.375,17.8083,4.7287,4.7416,0.0986,4.8318,10.7357,10.693,0.3195,11.2513,0.0,0,0.0,0.0,7.2626,7.238,0.1049,7.4374,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,20,10K,h2,9,10240,6.0,15,1,17.2593,17.184,0.3469,17.7923,4.7481,4.7672,0.0923,4.8536,10.6975,10.666,0.3233,11.1196,0.0,0,0.0,0.0,7.2649,7.252,0.1043,7.4288,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,20,10K,h2,10,10240,6.0,15,1,17.2155,17.17,0.2061,17.5095,4.7591,4.7711,0.0567,4.8302,10.6225,10.612,0.1759,10.8337,0.0,0,0.0,0.0,7.2223,7.2,0.0734,7.3443,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,20,10K,h3,1,10240,22.0,15,1,53.6327,54.335,1.6833,55.0044,1.5289,1.5077,0.0503,1.6307,28.6985,28.995,0.8366,29.3275,0.0,0,0.0,0.0,24.8816,25.119,0.5586,25.3452,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,20,10K,h3,2,10240,22.0,15,1,57.011,57.009,2.8339,61.0095,1.4403,1.437,0.0722,1.5392,30.7839,31.594,1.9757,32.8208,0.0,0,0.0,0.0,26.373,26.228,1.0411,27.8323,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,20,10K,h3,3,10240,22.0,15,1,56.6899,56.948,2.8306,60.7241,1.4485,1.4385,0.0742,1.5588,31.1998,31.756,1.6548,32.9803,0.0,0,0.0,0.0,26.0354,25.922,1.0515,27.4788,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,20,10K,h3,4,10240,22.0,15,1,58.9092,58.57,1.807,61.2705,1.3918,1.3987,0.0427,1.4558,31.8097,32.065,1.2285,33.175,0.0,0,0.0,0.0,26.7818,26.822,0.7925,27.9122,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,20,10K,h3,5,10240,22.0,15,1,58.0563,58.607,1.8421,60.4042,1.4124,1.3978,0.0457,1.4988,30.9781,31.694,1.8055,33.094,0.0,0,0.0,0.0,26.4199,26.324,0.9431,27.8733,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,20,10K,h3,6,10240,22.0,15,1,58.4201,59.097,2.319,61.1246,1.4043,1.3862,0.0563,1.4839,31.4706,31.894,1.5193,33.2688,0.0,0,0.0,0.0,26.7746,26.601,0.9347,28.3374,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,20,10K,h3,7,10240,22.0,15,1,58.3553,59.04,2.5852,61.1824,1.4065,1.3875,0.0659,1.5211,31.2931,31.859,1.7351,32.6842,0.0,0,0.0,0.0,26.2991,26.016,1.1036,28.1561,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,20,10K,h3,8,10240,22.0,15,1,57.6891,58.197,2.5687,60.99,1.4227,1.4076,0.0645,1.5389,30.6023,31.223,1.8828,32.8356,0.0,0,0.0,0.0,26.4545,26.132,1.0657,28.3562,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,20,10K,h3,9,10240,22.0,15,1,58.3352,57.982,1.8091,60.7906,1.4056,1.4129,0.0439,1.4696,30.8267,31.175,1.5391,32.8081,0.0,0,0.0,0.0,26.6154,26.483,0.565,27.5885,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,20,10K,h3,10,10240,22.0,15,1,57.1803,56.711,2.9246,61.2671,1.4362,1.4445,0.0747,1.5627,29.8933,31.232,1.9522,31.999,0.0,0,0.0,0.0,25.9005,25.622,0.9255,27.1427,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,20,10K,h4,1,10240,52.0,15,1,118.387,119.417,3.5091,123.4101,0.6925,0.686,0.0206,0.7236,60.0353,60.117,1.8945,62.6753,0.0,0,0.0,0.0,57.2603,56.747,1.7665,60.1422,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,20,10K,h4,2,10240,52.0,15,1,127.7694,129.954,7.3291,136.584,0.6432,0.6304,0.0384,0.7051,64.6457,65.502,4.7471,70.8041,0.0,0,0.0,0.0,62.0411,62.834,3.9739,66.5758,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,20,10K,h4,3,10240,52.0,15,1,130.5517,130.088,5.3879,139.8075,0.6285,0.6297,0.0253,0.6586,65.8257,65.259,4.1628,72.5548,0.0,0,0.0,0.0,62.6681,63.314,3.44,68.3417,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,20,10K,h4,4,10240,52.0,15,1,129.1061,128.148,5.3748,135.5556,0.6356,0.6393,0.0268,0.6788,65.3021,66.693,3.6209,68.8578,0.0,0,0.0,0.0,60.6953,60.988,2.9762,64.3259,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,20,10K,h4,5,10240,52.0,15,1,129.4203,129.264,4.9854,137.5401,0.6338,0.6337,0.0241,0.6654,64.7378,64.545,4.2097,69.9263,0.0,0,0.0,0.0,62.3168,62.613,3.9818,67.4182,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,20,10K,h4,6,10240,52.0,15,1,127.8812,125.511,6.512,137.432,0.6422,0.6527,0.0328,0.6826,65.842,66.603,4.2778,70.4878,0.0,0,0.0,0.0,60.3737,59.168,3.4359,65.9271,10.0,10,0.0,10.0,18.0667,18,0.2582,18.3,0.0,0
metrics,20,10K,h4,7,10240,52.0,15,1,128.9211,130.188,5.2509,135.4852,0.6364,0.6292,0.0262,0.6767,66.2783,66.558,4.4075,72.722,0.0,0,0.0,0.0,61.0131,59.633,4.4147,67.5867,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,20,10K,h4,8,10240,52.0,15,1,128.2201,129.237,5.4358,134.505,0.64,0.6339,0.0279,0.6889,64.5527,64.414,3.9438,70.2471,0.0,0,0.0,0.0,61.8627,62.533,3.2168,67.2534,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,20,10K,h4,9,10240,52.0,15,1,128.6491,126.116,7.9894,140.0199,0.639,0.6496,0.0392,0.6912,65.0199,64.923,4.8113,72.4609,0.0,0,0.0,0.0,62.4241,62.947,3.9051,67.7542,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,20,10K,h4,10,10240,52.0,15,1,128.8617,129.937,6.5213,137.8504,0.6372,0.6305,0.0324,0.6818,65.3573,66.742,3.9445,71.058,0.0,0,0.0,0.0,61.041,61.93,3.2064,65.2599,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,20,10K,h2,1,10240,6.0,15,1,17.0789,16.979,0.286,17.5215,4.7978,4.8248,0.0797,4.8888,10.5675,10.514,0.2472,10.9846,0.0,0,0.0,0.0,7.1739,7.154,0.0978,7.3288,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,20,10K,h2,2,10240,6.0,15,1,17.3785,17.261,0.2999,17.9764,4.7152,4.746,0.0797,4.7775,10.7081,10.668,0.2612,11.1299,0.0,0,0.0,0.0,7.279,7.287,0.0788,7.3796,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,20,10K,h2,3,10240,6.0,15,1,17.2947,17.232,0.2469,17.6393,4.7376,4.7539,0.0675,4.8294,10.6684,10.73,0.1969,10.921,0.0,0,0.0,0.0,7.2314,7.227,0.0676,7.3333,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,20,10K,h2,4,10240,6.0,15,1,17.1782,17.16,0.1714,17.4474,4.7693,4.7739,0.0471,4.8302,10.5847,10.583,0.1835,10.8199,0.0,0,0.0,0.0,7.2488,7.233,0.0773,7.3656,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,20,10K,h2,5,10240,6.0,15,1,17.1947,17.197,0.3045,17.5896,4.7657,4.7636,0.085,4.8883,10.5792,10.564,0.1928,10.8053,0.0,0,0.0,0.0,7.2323,7.231,0.0777,7.3355,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,20,10K,h2,6,10240,6.0,15,1,17.2221,17.214,0.1769,17.4574,4.7571,4.7589,0.0489,4.8301,10.6045,10.602,0.1457,10.8119,0.0,0,0.0,0.0,7.2161,7.206,0.0722,7.3396,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,20,10K,h2,7,10240,6.0,15,1,17.3565,17.272,0.3362,17.8349,4.7215,4.7429,0.0903,4.8319,10.7051,10.676,0.3071,11.1121,0.0,0,0.0,0.0,7.2709,7.251,0.1155,7.4253,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,20,10K,h2,8,10240,6.0,15,1,17.2981,17.33,0.284,17.6839,4.737,4.7271,0.0779,4.85,10.6495,10.618,0.2607,11.032,0.0,0,0.0,0.0,7.2851,7.258,0.0962,7.4736,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,20,10K,h2,9,10240,6.0,15,1,17.3289,17.209,0.3667,17.9702,4.7293,4.7603,0.0964,4.8232,10.7663,10.742,0.3838,11.3209,0.0,0,0.0,0.0,7.2875,7.255,0.1263,7.4531,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,20,10K,h2,10,10240,6.0,15,1,17.2009,17.178,0.1907,17.4618,4.7631,4.7689,0.053,4.8407,10.6613,10.702,0.2061,10.9112,0.0,0,0.0,0.0,7.2275,7.218,0.0326,7.2775,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,20,10K,h3,1,10240,22.0,15,1,53.4192,54.276,1.6313,54.8877,1.5349,1.5093,0.0485,1.6156,28.7702,29.031,0.8816,29.374,0.0,0,0.0,0.0,24.5352,24.589,0.5703,25.2784,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,20,10K,h3,2,10240,22.0,15,1,59.4176,59.399,2.1863,62.1616,1.3805,1.3791,0.0528,1.4869,31.9242,31.758,0.7549,33.0447,0.0,0,0.0,0.0,27.0088,26.756,1.1155,28.4963,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,20,10K,h3,3,10240,22.0,15,1,57.8502,57.543,2.8262,61.7738,1.4192,1.4236,0.0688,1.5073,31.3455,31.615,2.0899,33.9934,0.0,0,0.0,0.0,26.7257,26.391,1.0725,28.6289,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,20,10K,h3,4,10240,22.0,15,1,58.0607,58.149,3.015,61.5501,1.4146,1.4088,0.076,1.5592,31.1911,31.689,1.7554,33.1122,0.0,0,0.0,0.0,26.8444,26.474,1.2162,28.4572,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,20,10K,h3,5,10240,22.0,15,1,57.1439,56.814,2.7968,60.9138,1.4368,1.4419,0.0705,1.5379,30.5229,31.502,2.1919,32.7529,0.0,0,0.0,0.0,26.4753,26.533,1.037,28.1192,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,20,10K,h3,6,10240,22.0,15,1,58.9081,59.596,2.1532,61.7071,1.3924,1.3746,0.0519,1.4744,31.7031,31.889,1.5793,33.5148,0.0,0,0.0,0.0,26.9058,26.618,0.9361,28.5586,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,20,10K,h3,7,10240,22.0,15,1,58.1286,58.411,2.5071,61.0978,1.4118,1.4025,0.0618,1.5014,30.8898,31.733,2.3225,33.0269,0.0,0,0.0,0.0,26.7562,26.567,1.0271,28.2379,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,20,10K,h3,8,10240,22.0,15,1,57.3835,59.098,3.5709,60.4953,1.4331,1.3862,0.0952,1.5952,30.8185,31.374,1.7354,32.1471,0.0,0,0.0,0.0,26.3752,26.478,1.3687,28.0713,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,20,10K,h3,9,10240,22.0,15,1,58.0259,58.839,2.6583,60.9511,1.4148,1.3923,0.0695,1.5483,31.0803,31.453,1.6959,32.8686,0.0,0,0.0,0.0,26.6247,26.833,1.2521,28.2195,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,20,10K,h3,10,10240,22.0,15,1,58.1171,59.002,2.7274,61.2884,1.4125,1.3884,0.0678,1.5248,31.0193,31.685,1.8926,32.781,0.0,0,0.0,0.0,26.4088,26.376,1.1296,28.2189,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,20,10K,h4,1,10240,52.0,15,1,118.5697,119.244,3.5697,123.9336,0.6915,0.687,0.0207,0.7166,60.0828,60.089,1.7627,62.3467,0.0,0,0.0,0.0,56.6027,56.178,1.815,59.9755,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,20,10K,h4,2,10240,52.0,15,1,131.5513,133.883,4.651,136.4031,0.6235,0.6119,0.0224,0.659,66.8018,66.9,3.4751,71.8114,0.0,0,0.0,0.0,62.7621,62.175,3.3405,68.2553,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,20,10K,h4,3,10240,52.0,15,1,130.6562,131.462,6.6416,139.78,0.6285,0.6231,0.0322,0.6718,65.028,64.131,4.4808,72.5433,0.0,0,0.0,0.0,62.1906,62.369,3.9129,66.9221,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,20,10K,h4,4,10240,52.0,15,1,128.9789,128.358,4.9128,135.6788,0.636,0.6382,0.0245,0.6746,63.2398,64.246,4.3258,69.8736,0.0,0,0.0,0.0,61.4223,61.371,3.6009,67.0914,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,20,10K,h4,5,10240,52.0,15,1,128.6595,125.997,5.8363,137.666,0.6379,0.6502,0.0283,0.6721,64.8691,66.181,4.4764,71.4226,0.0,0,0.0,0.0,61.6376,61.742,3.4416,66.7181,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,20,10K,h4,6,10240,52.0,15,1,130.3633,131.818,5.9706,138.0199,0.6296,0.6215,0.0292,0.6778,66.1534,65.102,4.5955,72.7846,0.0,0,0.0,0.0,63.6515,64.601,2.9952,66.4667,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,20,10K,h4,7,10240,52.0,15,1,128.1281,127.674,6.5765,137.7329,0.6409,0.6416,0.0328,0.6884,65.0066,66.554,4.4684,71.1556,0.0,0,0.0,0.0,61.5891,60.974,3.8008,67.5517,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,20,10K,h4,8,10240,52.0,15,1,128.0021,127.32,5.0323,135.1914,0.6409,0.6434,0.0252,0.6752,64.3827,64.943,3.4902,69.5887,0.0,0,0.0,0.0,60.6534,61.512,2.9508,64.2892,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,20,10K,h4,9,10240,52.0,15,1,130.5434,128.132,7.3727,141.8997,0.6294,0.6393,0.0349,0.6716,65.7151,65.441,4.3891,72.8661,0.0,0,0.0,0.0,61.9077,61.544,3.7228,68.015,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,20,10K,h4,10,10240,52.0,15,1,126.3335,125.142,6.2091,136.5564,0.6499,0.6546,0.0314,0.6931,63.3275,64.193,5.3407,70.3735,0.0,0,0.0,0.0,59.7384,59.73,3.833,64.689,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
statichigh,20,10K,h2,1,10240,6.0,15,1,17.2643,17.24,0.3043,17.7295,4.7464,4.7517,0.0837,4.8568,10.6501,10.599,0.2807,11.1394,0.0,0,0.0,0.0,7.7099,7.671,0.0878,7.8538,24.0,24,0.0,24.0,24.0,24,0.0,24.0,0.0,0
statichigh,20,10K,h2,2,10240,6.0,15,1,17.2938,17.187,0.3821,18.0309,4.739,4.7664,0.1007,4.8252,10.7306,10.648,0.3459,11.2697,0.0,0,0.0,0.0,7.7141,7.704,0.0693,7.8133,24.0,24,0.0,24.0,24.0,24,0.0,24.0,0.0,0
statichigh,20,10K,h2,3,10240,6.0,15,1,16.9033,16.931,0.2091,17.1385,4.8471,4.8385,0.0607,4.9356,10.4592,10.443,0.1704,10.69,0.0,0,0.0,0.0,7.6109,7.623,0.0693,7.7112,24.0,24,0.0,24.0,24.0,24,0.0,24.0,0.0,0
statichigh,20,10K,h2,4,10240,6.0,15,1,17.2159,17.185,0.2085,17.5686,4.759,4.7669,0.0575,4.8355,10.6559,10.689,0.1745,10.8874,0.0,0,0.0,0.0,7.6757,7.644,0.0742,7.7908,24.0,24,0.0,24.0,24.0,24,0.0,24.0,0.0,0
statichigh,20,10K,h2,5,10240,6.0,15,1,17.3309,17.289,0.5005,18.1381,4.7303,4.7383,0.1302,4.8607,10.7135,10.578,0.3932,11.2746,0.0,0,0.0,0.0,7.6967,7.684,0.0734,7.8084,24.0,24,0.0,24.0,24.0,24,0.0,24.0,0.0,0
statichigh,20,10K,h2,6,10240,6.0,15,1,17.0387,17.004,0.2355,17.397,4.8087,4.8177,0.0663,4.8923,10.5806,10.607,0.2006,10.8622,0.0,0,0.0,0.0,7.6632,7.658,0.0485,7.7442,24.0,24,0.0,24.0,24.0,24,0.0,24.0,0.0,0
statichigh,20,10K,h2,7,10240,6.0,15,1,17.2849,17.255,0.2807,17.7277,4.7406,4.7476,0.0761,4.8245,10.671,10.631,0.2414,11.0726,0.0,0,0.0,0.0,7.7049,7.675,0.0806,7.8553,24.0,24,0.0,24.0,24.0,24,0.0,24.0,0.0,0
statichigh,20,10K,h2,8,10240,6.0,15,1,17.2701,17.277,0.1516,17.4407,4.7438,4.7416,0.0418,4.8172,10.7124,10.773,0.1832,10.9049,0.0,0,0.0,0.0,7.6777,7.66,0.0558,7.7775,24.0,24,0.0,24.0,24.0,24,0.0,24.0,0.0,0
statichigh,20,10K,h2,9,10240,6.0,15,1,17.2958,17.272,0.2897,17.8955,4.7376,4.7429,0.0781,4.8175,10.6133,10.597,0.2154,10.9338,0.0,0,0.0,0.0,7.6935,7.691,0.0612,7.7825,24.0,24,0.0,24.0,24.0,24,0.0,24.0,0.0,0
statichigh,20,10K,h2,10,10240,6.0,15,1,17.2328,17.215,0.2055,17.547,4.7544,4.7586,0.0565,4.8292,10.6766,10.698,0.1914,10.9642,0.0,0,0.0,0.0,7.6764,7.652,0.0585,7.7746,24.0,24,0.0,24.0,24.0,24,0.0,24.0,0.0,0
statichigh,20,10K,h3,1,10240,22.0,15,1,57.8505,58.559,2.709,60.9132,1.419,1.3989,0.0676,1.5115,30.6197,31.381,1.9782,32.4603,0.0,0,0.0,0.0,26.2461,26.259,1.007,27.7167,24.0,24,0.0,24.0,24.0,24,0.0,24.0,0.0,0
statichigh,20,10K,h3,2,10240,22.0,15,1,58.842,58.849,2.1807,61.5405,1.394,1.392,0.0521,1.467,31.5637,31.691,1.7285,33.3211,0.0,0,0.0,0.0,27.0701,26.953,0.9766,28.5328,24.0,24,0.0,24.0,24.0,24,0.0,24.0,0.0,0
statichigh,20,10K,h3,3,10240,22.0,15,1,53.6326,54.064,1.4471,54.9636,1.5285,1.5152,0.0425,1.601,28.5683,29.029,1.014,29.2762,0.0,0,0.0,0.0,24.7068,24.7,0.4745,25.3483,24.0,24,0.0,24.0,24.0,24,0.0,24.0,0.0,0
statichigh,20,10K,h3,4,10240,22.0,15,1,56.9887,56.882,1.3706,59.3225,1.4382,1.4402,0.0343,1.482,31.2996,31.636,1.9277,33.3314,0.0,0,0.0,0.0,26.4187,26.557,0.9977,27.607,24.0,24,0.0,24.0,24.0,24,0.0,24.0,0.0,0
